image_id,original,ooi,objects_disappeared,objects_other,n_distinct_objects,masked_area,total_area,height,width,p_masked,entropy,BG,person,bicycle,car,motorcycle,airplane,bus,train,truck,boat,traffic light,fire hydrant,stop sign,parking meter,bench,bird,cat,dog,horse,sheep,cow,elephant,bear,zebra,giraffe,backpack,umbrella,handbag,tie,suitcase,frisbee,skis,snowboard,sports ball,kite,baseball bat,baseball glove,skateboard,surfboard,tennis racket,bottle,wine glass,cup,fork,knife,spoon,bowl,banana,apple,sandwich,orange,broccoli,carrot,hot dog,pizza,donut,cake,chair,couch,potted plant,bed,dining table,toilet,tv,laptop,mouse,remote,keyboard,cell phone,microwave,oven,toaster,sink,refrigerator,book,clock,vase,scissors,teddy bear,hair drier,toothbrush
111,https://s3.amazonaws.com/deepangelai/results/car/c427a794-d9b9-4d78-af21-12e75538cdde/original.jpg,car,2,0,1,12074,48640,160,304,0.248231908,6.659765682,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,https://s3.amazonaws.com/deepangelai/results/person/37a5b138-8690-4d95-bd37-f2de7d83d6d0/original.jpg,person,2,3,4,14534,201600,336,600,0.072093254,5.224571303,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,https://s3.amazonaws.com/deepangelai/results/tennis%20racket/c9bffc51-f801-419b-9983-c35b96fbc216/original.jpg,tennis%20racket,0,3,3,0,1075200,896,1200,0,4.127893886,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,https://s3.amazonaws.com/deepangelai/results/person/5f1dc78d-da82-4365-a78f-acc0365c5bcb/original.jpg,person,1,1,2,66400,1496000,1000,1496,0.044385027,6.572239569,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,https://s3.amazonaws.com/deepangelai/results/person/53ef028b-4eef-4d1d-b5ca-aee6ceeb4d78/original.jpg,person,1,3,4,11248,1486848,1056,1408,0.007564997,4.386470092,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,https://s3.amazonaws.com/deepangelai/results/cat/44614380-2cb5-4f0a-9c06-6536d5e95883/original.jpg,cat,1,0,1,47925,1494592,968,1544,0.032065607,4.885988208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,https://s3.amazonaws.com/deepangelai/results/cat/aba01be2-a385-4da1-94d5-4a0cf5387dbf/original.jpg,cat,1,0,1,96,132608,296,448,0.000723938,6.987120697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,https://s3.amazonaws.com/deepangelai/results/person/83ecad54-094b-4ce8-b36a-6223bb8d2f9a/original.jpg,person,1,0,1,33152,221952,408,544,0.149365629,7.948722847,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,https://s3.amazonaws.com/deepangelai/results/elephant/73e6e1df-26ad-41c8-8f9b-9ebf8b875a63/original.jpg,elephant,1,0,1,1342,49728,168,296,0.026986808,5.712639076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,https://s3.amazonaws.com/deepangelai/results/person/d90bcc4c-e0c9-4641-a431-a73022d0d206/original.jpg,person,1,2,3,30096,40000,200,200,0.7524,6.385857709,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
121,https://s3.amazonaws.com/deepangelai/results/person/58298b87-985c-4eab-acdb-07551f8c0161/original.jpg,person,1,1,2,109272,809600,880,920,0.134970356,1.978871768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,https://s3.amazonaws.com/deepangelai/results/sports%20ball/3c6743d1-1555-4910-a427-c2bcda1b7f12/original.jpg,sports%20ball,0,27,2,0,423936,552,768,0,6.307655857,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,https://s3.amazonaws.com/deepangelai/results/person/77fb9718-a23b-45dd-a416-2ccc27cecdaf/original.jpg,person,1,0,1,33292,48000,200,240,0.693583333,5.149237094,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,https://s3.amazonaws.com/deepangelai/results/person/2ab714d3-e30e-4294-9129-463dbad02799/original.jpg,person,2,4,4,27050,265472,272,976,0.101893985,5.317784609,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,https://s3.amazonaws.com/deepangelai/results/person/492e3d29-ae23-42cd-9572-4e3298eee73a/original.jpg,person,2,4,5,141638,1486720,920,1616,0.09526878,4.80242611,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
126,https://s3.amazonaws.com/deepangelai/results/person/169fab32-46ae-4ac3-9f95-d57f8cb3c6f2/original.jpg,person,1,2,3,46169,1496000,1000,1496,0.030861631,4.658854406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
127,https://s3.amazonaws.com/deepangelai/results/person/59bce1e7-6243-4029-ae89-6fd9957f74e5/original.jpg,person,1,0,1,17399,640000,800,800,0.027185938,6.008324038,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,https://s3.amazonaws.com/deepangelai/results/person/d5fefd18-c71f-4f5b-b8aa-1cbbeb390920/original.jpg,person,16,5,2,142275,1486848,1056,1408,0.095689001,6.144198647,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,https://s3.amazonaws.com/deepangelai/results/person/ceaf82b0-bcef-49c7-b845-09105083711a/original.jpg,person,13,1,2,176417,1484032,992,1496,0.118876817,5.800059168,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,https://s3.amazonaws.com/deepangelai/results/cat/3aa2c556-1dbe-48dc-817e-96556f35b95e/original.jpg,cat,2,0,1,94399,329344,664,496,0.286627356,5.981246139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,https://s3.amazonaws.com/deepangelai/results/car/b8aaa9c7-7e14-442f-b1dd-62b775598610/original.jpg,car,2,2,3,411870,1486848,1056,1408,0.277008813,5.829238862,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,https://s3.amazonaws.com/deepangelai/results/dog/228a7b38-501e-4d7c-b56b-c02591474bbb/original.jpg,dog,1,0,1,44173,506880,792,640,0.087146859,4.826470227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,https://s3.amazonaws.com/deepangelai/results/stop%20sign/8844fccf-f4f5-497a-9e08-16d71137a8d4/original.jpg,stop%20sign,0,15,5,0,1423104,872,1632,0,6.130028667,0,3,1,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,https://s3.amazonaws.com/deepangelai/results/cat/1b9b50a0-49a3-4aad-a426-fb3ff4081424/original.jpg,cat,1,3,3,72770,1166400,1080,1080,0.062388546,6.507329106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,https://s3.amazonaws.com/deepangelai/results/person/61bb1348-2c92-4fef-8337-b1e832d4b27b/original.jpg,person,6,2,2,65819,872640,808,1080,0.075425147,5.78603337,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,https://s3.amazonaws.com/deepangelai/results/person/ddc7f326-7849-4096-af34-288f00cede91/original.jpg,person,1,0,1,2665,50048,184,272,0.053248881,7.031341585,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,https://s3.amazonaws.com/deepangelai/results/dog/eeddcb0c-8dbb-4f6e-9681-f9fa565fb8fe/original.jpg,dog,1,3,3,42705,1486848,1408,1056,0.028721833,7.150529704,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,https://s3.amazonaws.com/deepangelai/results/car/9d472978-2b7d-4000-b94a-c00425df0342/original.jpg,car,85,0,1,1315224,455616,504,904,2.886694058,6.93232723,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,https://s3.amazonaws.com/deepangelai/results/snowboard/220d6fa9-6632-48c1-a14f-c46e47aac4a6/original.jpg,snowboard,1,1,2,157625,459264,552,832,0.343212183,4.31630501,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,https://s3.amazonaws.com/deepangelai/results/person/120acf15-3216-4c12-8066-0df6854f6707/original.jpg,person,2,4,4,27050,265472,272,976,0.101893985,5.317784609,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,https://s3.amazonaws.com/deepangelai/results/boat/b6a81438-fc96-43cf-b415-3d8920b22892/original.jpg,boat,0,0,0,0,1485696,848,1752,0,3.915127719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,https://s3.amazonaws.com/deepangelai/results/backpack/15b0dd25-7757-4119-9562-78fb69a53838/original.jpg,backpack,2,9,6,176522,1084800,904,1200,0.162723083,5.777274206,0,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,https://s3.amazonaws.com/deepangelai/results/person/64aaf661-847f-42b6-901b-e1c119423063/original.jpg,person,1,1,2,43320,480000,600,800,0.09025,7.762554334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,https://s3.amazonaws.com/deepangelai/results/dog/502cabbf-6045-4bf2-bdf2-25f7b3690607/original.jpg,dog,0,1,1,0,1486848,1408,1056,0,4.773481349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,https://s3.amazonaws.com/deepangelai/results/person/dd389717-d018-4676-973f-2e22d407b789/original.jpg,person,2,2,3,138894,381888,936,408,0.363703494,6.709897389,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,https://s3.amazonaws.com/deepangelai/results/person/2dc6b815-7cc0-4b81-8160-6e88ca8b6f91/original.jpg,person,1,2,3,152570,388032,1032,376,0.393189222,4.497662134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,https://s3.amazonaws.com/deepangelai/results/person/d26811ee-ce45-485f-9179-b4d5b759325f/original.jpg,person,29,1,2,442300,1486848,1408,1056,0.297474927,5.575567333,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,https://s3.amazonaws.com/deepangelai/results/person/49e99fdb-1a9d-47d3-a03d-7c60cb9533c7/original.jpg,person,3,4,4,71385,217600,400,544,0.328056066,6.147874775,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,https://s3.amazonaws.com/deepangelai/results/person/fc1573c4-7a74-46d8-9a31-d9fdb3a0e301/original.jpg,person,2,0,1,40976,1486848,1056,1408,0.02755897,4.196555023,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,https://s3.amazonaws.com/deepangelai/results/dog/56e62bf8-d9a2-4e00-bfff-e39709eb786f/original.jpg,dog,1,1,2,118650,1488384,1368,1088,0.079717331,6.230118256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,https://s3.amazonaws.com/deepangelai/results/person/97300fb6-48c0-432e-8247-8319daea5a0e/original.jpg,person,31,1,2,221827,791040,960,824,0.280424504,5.362351948,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,https://s3.amazonaws.com/deepangelai/results/person/985ec234-2944-4868-8bd3-54fc13888ba6/original.jpg,person,2,1,2,73058,1486848,1056,1408,0.049136159,6.243989263,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,https://s3.amazonaws.com/deepangelai/results/car/8ef8d28b-b839-42dc-8978-e4b60fe2dfc2/original.jpg,car,17,3,3,42286,49152,192,256,0.860310872,6.039512119,0,1,0,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,https://s3.amazonaws.com/deepangelai/results/person/150cd242-41f4-4572-8520-f525c8ce2de6/original.jpg,person,2,1,2,24876,777600,720,1080,0.031990741,5.002143318,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,https://s3.amazonaws.com/deepangelai/results/cat/d6d5ccae-8edc-4635-85a3-5169e1fa2844/original.jpg,cat,1,1,2,534480,1494592,1544,968,0.357609301,2.98231866,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,https://s3.amazonaws.com/deepangelai/results/person/eec6672f-1d99-4791-8029-547c53b2e10e/original.jpg,person,1,1,2,24168,48576,184,264,0.497529644,3.392326066,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,https://s3.amazonaws.com/deepangelai/results/person/5d0e1bac-a8f0-4a8b-b82a-c9b7a6c0f529/original.jpg,person,1,0,1,9888,1496000,1496,1000,0.006609626,3.566013775,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,https://s3.amazonaws.com/deepangelai/results/person/0bb17dab-627e-4f8d-a94f-d3892541ade9/original.jpg,person,1,2,3,140504,1451520,1344,1080,0.09679784,3.781908748,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,https://s3.amazonaws.com/deepangelai/results/person/c7d4c6ab-40fa-4e1b-bfa0-cb8395351ec4/original.jpg,person,1,0,1,21920,1488384,912,1632,0.014727382,4.788700767,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,https://s3.amazonaws.com/deepangelai/results/elephant/7503e3f4-0c1f-4d85-904c-d3116a42dbf8/original.jpg,elephant,2,0,1,61576,1494592,968,1544,0.041199204,6.000294431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,https://s3.amazonaws.com/deepangelai/results/dog/e9ef1447-7507-4864-9345-29b672162a2d/original.jpg,dog,1,1,2,27825,1488384,912,1632,0.018694772,8.546532234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,https://s3.amazonaws.com/deepangelai/results/person/9c0ca361-3ea5-43ae-bee1-9c3a031f11f3/original.jpg,person,1,1,2,24805,149760,480,312,0.165631677,7.443912261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,https://s3.amazonaws.com/deepangelai/results/person/1f58ed72-9098-404e-9feb-c731e705145e/original.jpg,person,5,2,2,1458846,1486848,1056,1408,0.981166871,4.259924241,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,https://s3.amazonaws.com/deepangelai/results/clock/390d425c-ac0c-4fa6-89c5-23fe18f95462/original.jpg,clock,1,8,7,9296,1498176,1224,1224,0.006204878,5.224389374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
