image_id,original,angel,object,rating
226,https://s3.amazonaws.com/deepangelai/results/person/050b57c2-d58d-4e5a-bcbd-25a102b2ba22/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/050b57c2-d58d-4e5a-bcbd-25a102b2ba22/box/_100.jpg,person,3
227,https://s3.amazonaws.com/deepangelai/results/cat/9ce30555-946f-404d-8fdc-b913694bb5c9/original.jpg,https://s3.amazonaws.com/deepangelai/results/cat/9ce30555-946f-404d-8fdc-b913694bb5c9/box/_100.jpg,cat,4
228,https://s3.amazonaws.com/deepangelai/results/person/0a1c3c6e-7a25-4d2b-b040-e6fd196320cc/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/0a1c3c6e-7a25-4d2b-b040-e6fd196320cc/box/_100.jpg,person,4
229,https://s3.amazonaws.com/deepangelai/results/bicycle/e9391aee-dd0a-4d9d-a588-e2f72be3e954/original.jpg,https://s3.amazonaws.com/deepangelai/results/bicycle/e9391aee-dd0a-4d9d-a588-e2f72be3e954/box/_100.jpg,bicycle,5
230,https://s3.amazonaws.com/deepangelai/results/person/e4dbdae1-b36f-4ccf-8243-3825f03a84aa/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/e4dbdae1-b36f-4ccf-8243-3825f03a84aa/box/_100.jpg,person,5
231,https://s3.amazonaws.com/deepangelai/results/person/a95968aa-c316-4479-a785-daaaacb4b799/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/a95968aa-c316-4479-a785-daaaacb4b799/box/_100.jpg,person,3
232,https://s3.amazonaws.com/deepangelai/results/person/0c66db70-dd2d-4cff-8c89-ea5356c05fe7/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/0c66db70-dd2d-4cff-8c89-ea5356c05fe7/box/_100.jpg,person,5
233,https://s3.amazonaws.com/deepangelai/results/bench/3d29bc3b-9705-4a1e-94ed-c8e90fec9df2/original.jpg,https://s3.amazonaws.com/deepangelai/results/bench/3d29bc3b-9705-4a1e-94ed-c8e90fec9df2/box/_100.jpg,bench,3
234,https://s3.amazonaws.com/deepangelai/results/person/eddaa8bc-98f2-42fb-be08-c5c8a5baa6ee/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/eddaa8bc-98f2-42fb-be08-c5c8a5baa6ee/box/_100.jpg,person,3
235,https://s3.amazonaws.com/deepangelai/results/person/40753531-0b4f-4692-ae03-1dae474e1bf2/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/40753531-0b4f-4692-ae03-1dae474e1bf2/box/_100.jpg,person,4
236,https://s3.amazonaws.com/deepangelai/results/person/b4dfde78-e50e-4969-a3f7-e2478dbac103/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/b4dfde78-e50e-4969-a3f7-e2478dbac103/box/_100.jpg,person,5
237,https://s3.amazonaws.com/deepangelai/results/dog/6c0c1c1c-44c8-4f89-a000-02df52450e3b/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/6c0c1c1c-44c8-4f89-a000-02df52450e3b/box/_100.jpg,dog,1
238,https://s3.amazonaws.com/deepangelai/results/person/d52faceb-48bf-4170-b181-d4d1caa8217d/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/d52faceb-48bf-4170-b181-d4d1caa8217d/box/_100.jpg,person,4
239,https://s3.amazonaws.com/deepangelai/results/person/1d524bf5-caa4-42f6-9508-5f1e293119fe/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/1d524bf5-caa4-42f6-9508-5f1e293119fe/box/_100.jpg,person,4
240,https://s3.amazonaws.com/deepangelai/results/person/c2d2a650-64f2-45ad-ba44-110be1cc524e/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/c2d2a650-64f2-45ad-ba44-110be1cc524e/box/_100.jpg,person,4
241,https://s3.amazonaws.com/deepangelai/results/person/10efe7fc-109d-4b84-a82b-7175ce1acb1e/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/10efe7fc-109d-4b84-a82b-7175ce1acb1e/box/_100.jpg,person,5
242,https://s3.amazonaws.com/deepangelai/results/person/ef898635-3659-4338-9e06-0fd7e6c8417f/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/ef898635-3659-4338-9e06-0fd7e6c8417f/box/_100.jpg,person,5
243,https://s3.amazonaws.com/deepangelai/results/person/d1d714a2-641e-42cc-b17e-1a5d02f0a933/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/d1d714a2-641e-42cc-b17e-1a5d02f0a933/box/_100.jpg,person,4
244,https://s3.amazonaws.com/deepangelai/results/train/40b6c7ed-70fe-4741-a041-531dddbdcc82/original.jpg,https://s3.amazonaws.com/deepangelai/results/train/40b6c7ed-70fe-4741-a041-531dddbdcc82/box/_100.jpg,train,3
245,https://s3.amazonaws.com/deepangelai/results/airplane/2bafebcd-9bbd-4f86-b0be-21a9c3d3d398/original.jpg,https://s3.amazonaws.com/deepangelai/results/airplane/2bafebcd-9bbd-4f86-b0be-21a9c3d3d398/box/_100.jpg,airplane,4
246,https://s3.amazonaws.com/deepangelai/results/dog/9c85da6d-7c69-47cb-bea5-ad666f38ff92/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/9c85da6d-7c69-47cb-bea5-ad666f38ff92/box/_100.jpg,dog,5
247,https://s3.amazonaws.com/deepangelai/results/bench/e8c351ab-17c8-4162-bf64-b3c832c2797f/original.jpg,https://s3.amazonaws.com/deepangelai/results/bench/e8c351ab-17c8-4162-bf64-b3c832c2797f/box/_100.jpg,bench,4
248,https://s3.amazonaws.com/deepangelai/results/spoon/13b065d0-5b00-4704-b593-8e890b441b45/original.jpg,https://s3.amazonaws.com/deepangelai/results/spoon/13b065d0-5b00-4704-b593-8e890b441b45/box/_100.jpg,spoon,4
249,https://s3.amazonaws.com/deepangelai/results/person/af161120-0441-4fc8-bb98-6bea83c67951/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/af161120-0441-4fc8-bb98-6bea83c67951/box/_100.jpg,person,5
250,https://s3.amazonaws.com/deepangelai/results/person/3f406b21-cdeb-4529-95a9-67b156c37746/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/3f406b21-cdeb-4529-95a9-67b156c37746/box/_100.jpg,person,5
251,https://s3.amazonaws.com/deepangelai/results/bird/4fbe4dbd-58e6-4e59-97d1-c8427d370f0f/original.jpg,https://s3.amazonaws.com/deepangelai/results/bird/4fbe4dbd-58e6-4e59-97d1-c8427d370f0f/box/_100.jpg,bird,3
252,https://s3.amazonaws.com/deepangelai/results/dog/172f180b-a7c6-423e-a3e1-082beb36bc34/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/172f180b-a7c6-423e-a3e1-082beb36bc34/box/_100.jpg,dog,5
253,https://s3.amazonaws.com/deepangelai/results/person/28661401-cf6f-4380-915c-c78265cea345/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/28661401-cf6f-4380-915c-c78265cea345/box/_100.jpg,person,3
254,https://s3.amazonaws.com/deepangelai/results/bicycle/ecabc1fa-2347-4e58-bfc9-5c644bac10dc/original.jpg,https://s3.amazonaws.com/deepangelai/results/bicycle/ecabc1fa-2347-4e58-bfc9-5c644bac10dc/box/_100.jpg,bicycle,5
255,https://s3.amazonaws.com/deepangelai/results/bicycle/948fe981-0018-41b9-83a8-f3f9fbff8db7/original.jpg,https://s3.amazonaws.com/deepangelai/results/bicycle/948fe981-0018-41b9-83a8-f3f9fbff8db7/box/_100.jpg,bicycle,5
256,https://s3.amazonaws.com/deepangelai/results/dog/989ec40d-dbd5-49d2-818f-90936d6738fa/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/989ec40d-dbd5-49d2-818f-90936d6738fa/box/_100.jpg,dog,1
257,https://s3.amazonaws.com/deepangelai/results/car/ce6a5402-141c-4d94-8f0c-bb7b235044ba/original.jpg,https://s3.amazonaws.com/deepangelai/results/car/ce6a5402-141c-4d94-8f0c-bb7b235044ba/box/_100.jpg,car,4
258,https://s3.amazonaws.com/deepangelai/results/cat/2c665d2c-7e51-467f-97ad-ccad933fb843/original.jpg,https://s3.amazonaws.com/deepangelai/results/cat/2c665d2c-7e51-467f-97ad-ccad933fb843/box/_100.jpg,cat,3
259,https://s3.amazonaws.com/deepangelai/results/person/e75f6d2a-a0ed-4ba1-80b5-310a5a60b3b1/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/e75f6d2a-a0ed-4ba1-80b5-310a5a60b3b1/box/_100.jpg,person,2
260,https://s3.amazonaws.com/deepangelai/results/bicycle/37e3c5f3-4882-4fce-b430-ae15624caa85/original.jpg,https://s3.amazonaws.com/deepangelai/results/bicycle/37e3c5f3-4882-4fce-b430-ae15624caa85/box/_100.jpg,bicycle,5
261,https://s3.amazonaws.com/deepangelai/results/person/f0126458-1379-434d-93f0-761adb09f535/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/f0126458-1379-434d-93f0-761adb09f535/box/_100.jpg,person,5
262,https://s3.amazonaws.com/deepangelai/results/elephant/6dda1090-545a-47e4-8b9f-a73823a6a12e/original.jpg,https://s3.amazonaws.com/deepangelai/results/elephant/6dda1090-545a-47e4-8b9f-a73823a6a12e/box/_100.jpg,elephant,5
263,https://s3.amazonaws.com/deepangelai/results/person/7a564bbc-c7cb-4168-9081-c6dce9aaebe6/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/7a564bbc-c7cb-4168-9081-c6dce9aaebe6/box/_100.jpg,person,5
264,https://s3.amazonaws.com/deepangelai/results/person/f8c80157-e801-494e-a7bf-38175cf208c9/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/f8c80157-e801-494e-a7bf-38175cf208c9/box/_100.jpg,person,5
265,https://s3.amazonaws.com/deepangelai/results/person/9920dab7-4e9e-4339-bdb0-4c4d8d1a9ac8/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/9920dab7-4e9e-4339-bdb0-4c4d8d1a9ac8/box/_100.jpg,person,5
266,https://s3.amazonaws.com/deepangelai/results/bird/87d6d4c7-a1af-4c81-82eb-037f7d0948cb/original.jpg,https://s3.amazonaws.com/deepangelai/results/bird/87d6d4c7-a1af-4c81-82eb-037f7d0948cb/box/_100.jpg,bird,5
267,https://s3.amazonaws.com/deepangelai/results/person/548cb9b1-7408-429b-bf24-e0613060442c/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/548cb9b1-7408-429b-bf24-e0613060442c/box/_100.jpg,person,2
268,https://s3.amazonaws.com/deepangelai/results/person/765eeda4-4181-4df1-8679-35235806cdb0/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/765eeda4-4181-4df1-8679-35235806cdb0/box/_100.jpg,person,5
269,https://s3.amazonaws.com/deepangelai/results/dog/24ef6d25-1705-479c-a5b6-0713c7e760bb/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/24ef6d25-1705-479c-a5b6-0713c7e760bb/box/_100.jpg,dog,4
270,https://s3.amazonaws.com/deepangelai/results/person/b0ad4da9-cb75-48ad-98d8-fe8c8075bef1/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/b0ad4da9-cb75-48ad-98d8-fe8c8075bef1/box/_100.jpg,person,5
271,https://s3.amazonaws.com/deepangelai/results/person/441828cb-33d5-44c0-bd5f-7650a7f726f7/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/441828cb-33d5-44c0-bd5f-7650a7f726f7/box/_100.jpg,person,5
272,https://s3.amazonaws.com/deepangelai/results/person/375026e8-b9e7-4fbb-9d93-32ce0f9ee120/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/375026e8-b9e7-4fbb-9d93-32ce0f9ee120/box/_100.jpg,person,4
273,https://s3.amazonaws.com/deepangelai/results/person/4d42ed22-55da-4858-bd56-0d78a5cd1f0c/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/4d42ed22-55da-4858-bd56-0d78a5cd1f0c/box/_100.jpg,person,5
274,https://s3.amazonaws.com/deepangelai/results/person/70ea528f-3abc-4da5-b7ed-b470c9971d69/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/70ea528f-3abc-4da5-b7ed-b470c9971d69/box/_100.jpg,person,5
275,https://s3.amazonaws.com/deepangelai/results/person/5281bae8-db74-4b7f-ba2f-ce638430b350/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/5281bae8-db74-4b7f-ba2f-ce638430b350/box/_100.jpg,person,5
276,https://s3.amazonaws.com/deepangelai/results/person/736a9849-a850-4177-85b9-878cadb568d3/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/736a9849-a850-4177-85b9-878cadb568d3/box/_100.jpg,person,2
277,https://s3.amazonaws.com/deepangelai/results/person/427dbe2e-d7a6-467a-855a-eda800e42b21/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/427dbe2e-d7a6-467a-855a-eda800e42b21/box/_100.jpg,person,5
278,https://s3.amazonaws.com/deepangelai/results/person/a14a9a59-ecf9-4564-a15b-9e5650d9d6b4/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/a14a9a59-ecf9-4564-a15b-9e5650d9d6b4/box/_100.jpg,person,5
279,https://s3.amazonaws.com/deepangelai/results/person/e8be1e19-c49f-4583-8871-2f66ff01624e/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/e8be1e19-c49f-4583-8871-2f66ff01624e/box/_100.jpg,person,5
280,https://s3.amazonaws.com/deepangelai/results/person/f9e1b631-bcdc-4ade-9a13-dab068798107/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/f9e1b631-bcdc-4ade-9a13-dab068798107/box/_100.jpg,person,4
281,https://s3.amazonaws.com/deepangelai/results/person/259cac8c-4fee-4b93-af82-2509608bcfe8/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/259cac8c-4fee-4b93-af82-2509608bcfe8/box/_100.jpg,person,5
282,https://s3.amazonaws.com/deepangelai/results/person/aafdf066-aa32-4d41-9a92-41d569e07786/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/aafdf066-aa32-4d41-9a92-41d569e07786/box/_100.jpg,person,5
283,https://s3.amazonaws.com/deepangelai/results/person/ac256f09-b589-4c99-bae8-0d703f526d16/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/ac256f09-b589-4c99-bae8-0d703f526d16/box/_100.jpg,person,4
284,https://s3.amazonaws.com/deepangelai/results/car/42028d14-f254-42bb-9688-edf1f0e70b8c/original.jpg,https://s3.amazonaws.com/deepangelai/results/car/42028d14-f254-42bb-9688-edf1f0e70b8c/box/_100.jpg,car,4
285,https://s3.amazonaws.com/deepangelai/results/cat/b198c053-0360-4ad5-b29c-816574cf755b/original.jpg,https://s3.amazonaws.com/deepangelai/results/cat/b198c053-0360-4ad5-b29c-816574cf755b/box/_100.jpg,cat,3
286,https://s3.amazonaws.com/deepangelai/results/cat/faf54ca9-d5ff-41e6-b75b-8d35d17e487a/original.jpg,https://s3.amazonaws.com/deepangelai/results/cat/faf54ca9-d5ff-41e6-b75b-8d35d17e487a/box/_100.jpg,cat,4
287,https://s3.amazonaws.com/deepangelai/results/person/21b262cd-f429-4d59-8d09-0bde76d039b5/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/21b262cd-f429-4d59-8d09-0bde76d039b5/box/_100.jpg,person,4
288,https://s3.amazonaws.com/deepangelai/results/person/311eadc5-6c71-4c3f-ba84-c65a7bc9ecd3/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/311eadc5-6c71-4c3f-ba84-c65a7bc9ecd3/box/_100.jpg,person,4
289,https://s3.amazonaws.com/deepangelai/results/person/37372b8c-7fec-4e8c-95a5-ddb1fbc29bc1/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/37372b8c-7fec-4e8c-95a5-ddb1fbc29bc1/box/_100.jpg,person,5
290,https://s3.amazonaws.com/deepangelai/results/person/73c97632-e0be-4d04-ae70-ebfa9808f07b/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/73c97632-e0be-4d04-ae70-ebfa9808f07b/box/_100.jpg,person,5
291,https://s3.amazonaws.com/deepangelai/results/airplane/205009cd-4c09-493c-8b91-7023083ac5e1/original.jpg,https://s3.amazonaws.com/deepangelai/results/airplane/205009cd-4c09-493c-8b91-7023083ac5e1/box/_100.jpg,airplane,5
292,https://s3.amazonaws.com/deepangelai/results/person/ca1bccc9-93d5-41b3-b35d-65989e838924/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/ca1bccc9-93d5-41b3-b35d-65989e838924/box/_100.jpg,person,5
293,https://s3.amazonaws.com/deepangelai/results/person/f151b976-255f-4eb0-bc1f-8176e741003f/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/f151b976-255f-4eb0-bc1f-8176e741003f/box/_100.jpg,person,4
294,https://s3.amazonaws.com/deepangelai/results/person/f8e3a8b4-ce2b-499d-b941-aebd3ca90882/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/f8e3a8b4-ce2b-499d-b941-aebd3ca90882/box/_100.jpg,person,4
295,https://s3.amazonaws.com/deepangelai/results/person/2bc557f5-da73-4551-8305-c917ceff12fc/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/2bc557f5-da73-4551-8305-c917ceff12fc/box/_100.jpg,person,5
296,https://s3.amazonaws.com/deepangelai/results/person/740ec290-d7bc-4c62-8f23-7cb67b159fa7/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/740ec290-d7bc-4c62-8f23-7cb67b159fa7/box/_100.jpg,person,5
297,https://s3.amazonaws.com/deepangelai/results/person/ba2e2ce8-e0f2-46aa-afbe-891ffc912f03/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/ba2e2ce8-e0f2-46aa-afbe-891ffc912f03/box/_100.jpg,person,5
298,https://s3.amazonaws.com/deepangelai/results/car/eaeb9a1a-420e-49a1-aa68-0b196cda3327/original.jpg,https://s3.amazonaws.com/deepangelai/results/car/eaeb9a1a-420e-49a1-aa68-0b196cda3327/box/_100.jpg,car,4
299,https://s3.amazonaws.com/deepangelai/results/person/e915f01e-3e45-48d6-8876-a92dbf40a172/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/e915f01e-3e45-48d6-8876-a92dbf40a172/box/_100.jpg,person,5
300,https://s3.amazonaws.com/deepangelai/results/person/7e560f36-a950-438d-93ef-9eb133a405e7/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/7e560f36-a950-438d-93ef-9eb133a405e7/box/_100.jpg,person,5
301,https://s3.amazonaws.com/deepangelai/results/dog/efdd8608-03f7-484c-a463-9063c5ff080c/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/efdd8608-03f7-484c-a463-9063c5ff080c/box/_100.jpg,dog,4
302,https://s3.amazonaws.com/deepangelai/results/person/c5b38c98-f852-4ade-912d-dcb3bf152a59/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/c5b38c98-f852-4ade-912d-dcb3bf152a59/box/_100.jpg,person,3
303,https://s3.amazonaws.com/deepangelai/results/person/0b749eaa-eb19-4deb-a727-156d67883c42/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/0b749eaa-eb19-4deb-a727-156d67883c42/box/_100.jpg,person,5
304,https://s3.amazonaws.com/deepangelai/results/person/562b3b3e-a027-40eb-ac39-a8140a21d6d7/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/562b3b3e-a027-40eb-ac39-a8140a21d6d7/box/_100.jpg,person,5
305,https://s3.amazonaws.com/deepangelai/results/person/0f24102a-1baf-47ff-820c-a4b2b0eee93d/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/0f24102a-1baf-47ff-820c-a4b2b0eee93d/box/_100.jpg,person,5
306,https://s3.amazonaws.com/deepangelai/results/person/8edda1e6-cd7c-4ab7-bc65-85b0bb453bb4/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/8edda1e6-cd7c-4ab7-bc65-85b0bb453bb4/box/_100.jpg,person,5
307,https://s3.amazonaws.com/deepangelai/results/bird/f39c7808-eb81-4494-8fa5-58af12a5ce41/original.jpg,https://s3.amazonaws.com/deepangelai/results/bird/f39c7808-eb81-4494-8fa5-58af12a5ce41/box/_100.jpg,bird,5
308,https://s3.amazonaws.com/deepangelai/results/person/03c1d205-bb90-484f-b4cb-ab88d63191b2/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/03c1d205-bb90-484f-b4cb-ab88d63191b2/box/_100.jpg,person,5
309,https://s3.amazonaws.com/deepangelai/results/person/70c5b9ba-63e1-4a6b-a8fd-18a80ff2f99a/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/70c5b9ba-63e1-4a6b-a8fd-18a80ff2f99a/box/_100.jpg,person,3
310,https://s3.amazonaws.com/deepangelai/results/cat/49e069ea-e7b6-4397-873a-bbedb5967cfa/original.jpg,https://s3.amazonaws.com/deepangelai/results/cat/49e069ea-e7b6-4397-873a-bbedb5967cfa/box/_100.jpg,cat,5
311,https://s3.amazonaws.com/deepangelai/results/person/5b5df281-74e4-4348-81d3-e1ae91a94352/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/5b5df281-74e4-4348-81d3-e1ae91a94352/box/_100.jpg,person,5
312,https://s3.amazonaws.com/deepangelai/results/cat/bc310e7b-0598-4898-ae84-53d56ba64add/original.jpg,https://s3.amazonaws.com/deepangelai/results/cat/bc310e7b-0598-4898-ae84-53d56ba64add/box/_100.jpg,cat,5
313,https://s3.amazonaws.com/deepangelai/results/car/34a3f7d9-a72f-4bcd-bbbf-bc8c6f35a7e2/original.jpg,https://s3.amazonaws.com/deepangelai/results/car/34a3f7d9-a72f-4bcd-bbbf-bc8c6f35a7e2/box/_100.jpg,car,2
314,https://s3.amazonaws.com/deepangelai/results/cat/4992da09-bbdf-4c5e-8dfc-0b953d86fc25/original.jpg,https://s3.amazonaws.com/deepangelai/results/cat/4992da09-bbdf-4c5e-8dfc-0b953d86fc25/box/_100.jpg,cat,4
315,https://s3.amazonaws.com/deepangelai/results/person/d1e943c8-54b3-422c-b4a9-7c35fffa249e/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/d1e943c8-54b3-422c-b4a9-7c35fffa249e/box/_100.jpg,person,5
316,https://s3.amazonaws.com/deepangelai/results/person/36a78ab6-3c7d-452b-8acd-d8d07c43e329/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/36a78ab6-3c7d-452b-8acd-d8d07c43e329/box/_100.jpg,person,4
317,https://s3.amazonaws.com/deepangelai/results/person/41683564-34c8-4cda-b390-f34f25bc5e90/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/41683564-34c8-4cda-b390-f34f25bc5e90/box/_100.jpg,person,4
318,https://s3.amazonaws.com/deepangelai/results/person/a9a06808-164d-40fb-91d7-39d9b9ab8636/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/a9a06808-164d-40fb-91d7-39d9b9ab8636/box/_100.jpg,person,4
319,https://s3.amazonaws.com/deepangelai/results/car/10cb833c-7b18-4f73-bbab-208852984eb1/original.jpg,https://s3.amazonaws.com/deepangelai/results/car/10cb833c-7b18-4f73-bbab-208852984eb1/box/_100.jpg,car,3
320,https://s3.amazonaws.com/deepangelai/results/person/26022eea-cbb2-4c97-bfd6-8594ec642667/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/26022eea-cbb2-4c97-bfd6-8594ec642667/box/_100.jpg,person,5
321,https://s3.amazonaws.com/deepangelai/results/person/3373e008-f159-40fd-aa71-97bdbf25dda3/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/3373e008-f159-40fd-aa71-97bdbf25dda3/box/_100.jpg,person,5
322,https://s3.amazonaws.com/deepangelai/results/wine%20glass/e035bedd-e768-48d7-870a-6bfac9508643/original.jpg,https://s3.amazonaws.com/deepangelai/results/wine%20glass/e035bedd-e768-48d7-870a-6bfac9508643/box/_100.jpg,wine%20glass,3
323,https://s3.amazonaws.com/deepangelai/results/person/2ae83934-afca-47d2-a2c2-9b08291b0df9/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/2ae83934-afca-47d2-a2c2-9b08291b0df9/box/_100.jpg,person,5
324,https://s3.amazonaws.com/deepangelai/results/person/1ebefc34-1c6a-4082-ab0f-e5b5df6f88f5/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/1ebefc34-1c6a-4082-ab0f-e5b5df6f88f5/box/_100.jpg,person,1
325,https://s3.amazonaws.com/deepangelai/results/person/85412348-3bce-492d-a3b6-261a5a9065cd/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/85412348-3bce-492d-a3b6-261a5a9065cd/box/_100.jpg,person,5
326,https://s3.amazonaws.com/deepangelai/results/person/e6ac85dc-3181-406b-8a36-8a3b8f1c455e/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/e6ac85dc-3181-406b-8a36-8a3b8f1c455e/box/_100.jpg,person,5
327,https://s3.amazonaws.com/deepangelai/results/person/040b0288-fd13-4701-ad4f-8349719ae6ef/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/040b0288-fd13-4701-ad4f-8349719ae6ef/box/_100.jpg,person,5
328,https://s3.amazonaws.com/deepangelai/results/person/d3959fad-2b97-4f49-b68c-1d0ffd8465f0/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/d3959fad-2b97-4f49-b68c-1d0ffd8465f0/box/_100.jpg,person,4
329,https://s3.amazonaws.com/deepangelai/results/person/b22b8ecb-d7c6-47d1-89c1-7545aa7c77e6/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/b22b8ecb-d7c6-47d1-89c1-7545aa7c77e6/box/_100.jpg,person,5
330,https://s3.amazonaws.com/deepangelai/results/stop%20sign/f769520b-5f4b-4a54-8cd2-2e93c9097692/original.jpg,https://s3.amazonaws.com/deepangelai/results/stop%20sign/f769520b-5f4b-4a54-8cd2-2e93c9097692/box/_100.jpg,stop%20sign,5
331,https://s3.amazonaws.com/deepangelai/results/person/271c11ab-b103-40cf-85e4-cc1b38e69e69/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/271c11ab-b103-40cf-85e4-cc1b38e69e69/box/_100.jpg,person,5
332,https://s3.amazonaws.com/deepangelai/results/person/25264fca-4e44-4b0c-bc61-1ad8eea8f646/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/25264fca-4e44-4b0c-bc61-1ad8eea8f646/box/_100.jpg,person,5
333,https://s3.amazonaws.com/deepangelai/results/cat/c8cc00ba-8862-4904-9091-e656461c1ab1/original.jpg,https://s3.amazonaws.com/deepangelai/results/cat/c8cc00ba-8862-4904-9091-e656461c1ab1/box/_100.jpg,cat,5
334,https://s3.amazonaws.com/deepangelai/results/cat/a5fe2c4a-11fb-43db-9725-331c883d3981/original.jpg,https://s3.amazonaws.com/deepangelai/results/cat/a5fe2c4a-11fb-43db-9725-331c883d3981/box/_100.jpg,cat,2
335,https://s3.amazonaws.com/deepangelai/results/person/62739939-da0c-48ff-bfdc-12d05ace3a5b/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/62739939-da0c-48ff-bfdc-12d05ace3a5b/box/_100.jpg,person,4
336,https://s3.amazonaws.com/deepangelai/results/person/5640e174-84a2-4cd4-b2ba-d8998d6a3e35/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/5640e174-84a2-4cd4-b2ba-d8998d6a3e35/box/_100.jpg,person,4
337,https://s3.amazonaws.com/deepangelai/results/person/fdd69f70-c399-44bc-b56e-9ec857b3ef5a/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/fdd69f70-c399-44bc-b56e-9ec857b3ef5a/box/_100.jpg,person,5
338,https://s3.amazonaws.com/deepangelai/results/motorcycle/9f4f5cee-b13c-4e7e-aa75-097676bdabaa/original.jpg,https://s3.amazonaws.com/deepangelai/results/motorcycle/9f4f5cee-b13c-4e7e-aa75-097676bdabaa/box/_100.jpg,motorcycle,5
